Type of alternative energy used - hydropower (water use),Town,State of the lighting network - bad,refArea,Existence of alternative energy - exists,State of the lighting network - acceptable,State of the power grid - good,Existence of alternative energy - does not exist,Observation URI,State of the power grid - bad,publisher,Type of alternative energy used - solar energy,State of the lighting network - good,dataset,Type of alternative energy used - wind energy,references,State of the power grid - acceptable,Type of alternative energy used - other
0,Dahr El-Ahmar,0,https://dbpedia.org/page/Beqaa_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dahr+El-Ahmar,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Dahr El-Maghara,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dahr+El-Maghara,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dahr El-Qanbar,1,https://dbpedia.org/page/Akkar_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dahr+El-Qanbar,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dahr Es-Souane El-Matn,0,http://dbpedia.org/resource/Matn_District,0,1,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dahr+Es-Souane+El-Matn,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dahr Laissine,0,https://dbpedia.org/page/Akkar_Governorate,0,1,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dahr+Laissine,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dalhoun,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dalhoun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Damalsa,0,http://dbpedia.org/resource/Byblos_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Damalsa,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Damour,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Damour,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Daoura,1,https://dbpedia.org/page/Akkar_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Daoura,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Daqqoun,0,http://dbpedia.org/resource/Aley_District,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Daqqoun,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dar Baaechtar,0,https://dbpedia.org/page/North_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dar+Baaechtar,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Dar Chmizzine,0,https://dbpedia.org/page/North_Governorate,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dar+Chmizzine,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1
0,Daraaoun,0,http://dbpedia.org/resource/Keserwan_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Daraaoun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Daraiya Ech-Chouf,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Daraiya+Ech-Chouf,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Daraiya Kesrouane,0,http://dbpedia.org/resource/Keserwan_District,0,1,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Daraiya+Kesrouane,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Darb Es-Sim,0,http://dbpedia.org/resource/Sidon_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Darb+Es-Sim,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Darine,0,https://dbpedia.org/page/Akkar_Governorate,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Darine,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Dayshouniyi,0,http://dbpedia.org/resource/Matn_District,0,1,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dayshouniyi,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Debaal Menie,0,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Debaal+Menie,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Debaal Sour,0,http://dbpedia.org/resource/Tyre_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Debaal+Sour,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Debl,1,http://dbpedia.org/resource/Bint_Jbeil_District,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Debl,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1
0,Deddeh,0,https://dbpedia.org/page/North_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deddeh,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Aames,1,http://dbpedia.org/resource/Tyre_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Aames,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Aammar,0,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Aammar,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Baba,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Baba,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Billa,0,http://dbpedia.org/resource/Batroun_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Billa,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Chamra,0,http://dbpedia.org/resource/Matn_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Chamra,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Deir Dalloum,0,https://dbpedia.org/page/Akkar_Governorate,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Dalloum,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Deir Dourit,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Dourit,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir El-Aachayer,1,https://dbpedia.org/page/Beqaa_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+El-Aachayer,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir El-Ahmar,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+El-Ahmar,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir El-Ghazal,0,http://dbpedia.org/resource/ZahlÃ©_District,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+El-Ghazal,1,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Deir El-harf,0,http://dbpedia.org/resource/Baabda_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+El-harf,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Ez-Zahrani,0,https://dbpedia.org/page/Nabatieh_Governorate,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Ez-Zahrani,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Deir Jannine,0,https://dbpedia.org/page/Akkar_Governorate,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Jannine,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Kifa,0,http://dbpedia.org/resource/Tyre_District,0,1,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Kifa,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Deir Koucheh,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Koucheh,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Mimas,0,http://dbpedia.org/resource/Marjeyoun_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Mimas,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Nbouh,0,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Nbouh,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Ntar,1,http://dbpedia.org/resource/Bint_Jbeil_District,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Ntar,1,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Deir Qanoun El-Aain,0,http://dbpedia.org/resource/Tyre_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Qanoun+El-Aain,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Deir Qanoun En-Nahr,0,http://dbpedia.org/resource/Tyre_District,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Qanoun+En-Nahr,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Deir Qoubel,0,http://dbpedia.org/resource/Aley_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Qoubel,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Deir Siriane,0,http://dbpedia.org/resource/Marjeyoun_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Deir+Siriane,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Dekouaneh,0,http://dbpedia.org/resource/Matn_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dekouaneh,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dellafeh,0,http://dbpedia.org/resource/Hasbaya_District,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dellafeh,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Derdaghaiya,0,http://dbpedia.org/resource/Tyre_District,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Derdaghaiya,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dfoun,0,http://dbpedia.org/resource/Aley_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dfoun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dhayra,0,http://dbpedia.org/resource/Tyre_District,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dhayra,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1
0,Dhour el hawa,0,https://dbpedia.org/page/North_Governorate,1,1,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dhour+el+hawa,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dibbabiyeh,0,https://dbpedia.org/page/Akkar_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dibbabiyeh,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dibbine,0,http://dbpedia.org/resource/Marjeyoun_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dibbine,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Dibbiyeh,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dibbiyeh,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Dik El-Mehdi,0,http://dbpedia.org/resource/Matn_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dik+El-Mehdi,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Dimane,0,http://dbpedia.org/resource/Bsharri_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dimane,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dlebta,0,http://dbpedia.org/resource/Keserwan_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dlebta,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Dmit,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,1,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Dmit,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Douair Aadouiyeh,0,https://dbpedia.org/page/Akkar_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Douair+Aadouiyeh,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Douair En-Nabatiyeh,0,https://dbpedia.org/page/Nabatieh_Governorate,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Douair+En-Nabatiyeh,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Douma,0,http://dbpedia.org/resource/Batroun_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Douma,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Douris,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Douris,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Edde El-Batroun,0,http://dbpedia.org/resource/Batroun_District,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Edde+El-Batroun,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Eddeh Jbeil,0,http://dbpedia.org/resource/Byblos_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Eddeh+Jbeil,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Eghbe,1,http://dbpedia.org/resource/Keserwan_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Eghbe,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Ehmej,0,http://dbpedia.org/resource/Byblos_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Ehmej,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Ein el Dahab,0,https://dbpedia.org/page/Akkar_Governorate,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Ein+el+Dahab,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1
0,El Ain,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-El+Ain,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,El Ghabe,0,http://dbpedia.org/resource/Matn_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-El+Ghabe,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,El Kfeir,0,http://dbpedia.org/resource/Hasbaya_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-El+Kfeir,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,El Manara,0,http://dbpedia.org/resource/Western_Beqaa_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-El+Manara,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,El Marej,0,http://dbpedia.org/resource/Western_Beqaa_District,0,1,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-El+Marej,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,En-Nahriyyi,0,https://dbpedia.org/page/Akkar_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-En-Nahriyyi,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Enfeh,0,https://dbpedia.org/page/North_Governorate,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Enfeh,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
